Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
12625,2026-05-11 20:16:39.100000+00:00,52.2190395,21.093678,89.4,46.66,-0.107,0.044,1.005,0,47.07768495822683,,276.6677466946885,-1.0,5.0,52.217545,21.096925,15.0
12630,2026-05-11 20:16:39.600000+00:00,52.2190658,21.0935924,89.3,47.32,-0.072,0.049,0.931,0,46.96950279028732,,283.0889363198328,-1.0,5.0,52.217545,21.096925,15.0
12635,2026-05-11 20:16:40.100000+00:00,52.2190929,21.0935054,89.1,47.49,-0.083,0.038,0.976,0,47.871147567398175,,289.6442679053638,-1.0,5.0,52.217545,21.096925,15.0
12640,2026-05-11 20:16:40.600000+00:00,52.2191185,21.0934177,89.2,47.4,-0.066,0.04,0.971,0,47.64867448859325,,296.1436529695555,-1.0,5.0,52.217545,21.096925,15.0
12645,2026-05-11 20:16:41.100000+00:00,52.2191437,21.0933285,89.1,48.01,-0.069,0.041,0.964,0,48.17889747983664,,302.7047465069519,-1.0,5.0,52.217545,21.096925,15.0
12650,2026-05-11 20:16:41.600000+00:00,52.2191677,21.093238,89.2,48.36,-0.066,0.044,0.977,0,48.36901935824215,,309.2654648650411,-1.0,5.0,52.217545,21.096925,15.0
12655,2026-05-11 20:16:42.100000+00:00,52.2191905,21.0931468,89.1,49.0,-0.058,0.041,0.951,0,48.31316544496468,,315.79432013089814,-1.0,5.0,52.217545,21.096925,15.0
12660,2026-05-11 20:16:42.600000+00:00,52.2192138,21.0930538,89.1,49.54,-0.064,0.042,0.972,0,49.2818310513054,,322.4628985604569,-1.0,5.0,52.217545,21.096925,15.0
12665,2026-05-11 20:16:43.100000+00:00,52.219238,21.0929589,88.9,49.92,-0.054,0.031,0.968,0,50.41810375698132,,329.30211465957456,-1.0,5.0,52.22005,21.08828,14.0
12670,2026-05-11 20:16:43.600000+00:00,52.219263,21.0928641,88.9,50.46,-0.068,0.034,0.994,0,50.62259895638308,,324.3080046007317,-1.0,5.0,52.22005,21.08828,14.0
12675,2026-05-11 20:16:44.100000+00:00,52.2192865,21.0927674,88.8,50.98,-0.054,0.031,0.969,0,51.024969107422535,,317.2606350066953,-1.0,5.0,52.22005,21.08828,14.0
12680,2026-05-11 20:16:44.600000+00:00,52.2193094,21.0926697,88.7,51.21,-0.072,-0.003,0.966,0,51.30758250553476,,310.16709407468915,-1.0,5.0,52.22005,21.08828,14.0
12685,2026-05-11 20:16:45.100000+00:00,52.2193334,21.0925717,88.6,51.5,-0.086,-0.004,0.973,0,51.76540403916129,,303.0231774909232,-1.0,5.0,52.22005,21.08828,14.0
12690,2026-05-11 20:16:45.600000+00:00,52.2193569,21.0924734,88.5,51.87,-0.08,0.012,0.955,0,51.75518291004148,,295.87622698265113,-1.0,5.0,52.22005,21.08828,14.0
12695,2026-05-11 20:16:46.100000+00:00,52.2193804,21.0923752,88.4,51.67,-0.104,0.005,0.963,0,51.70946966867855,,288.73791176103833,-1.0,5.0,52.22005,21.08828,14.0
12700,2026-05-11 20:16:46.600000+00:00,52.2194035,21.0922775,88.3,51.54,-0.112,0.006,0.968,0,51.36492176943399,,281.6461004435116,-1.0,5.0,52.22005,21.08828,14.0
12705,2026-05-11 20:16:47.100000+00:00,52.2194265,21.0921796,88.2,51.35,-0.098,0.011,0.988,0,51.42770769238134,,274.5461054744888,-1.0,5.0,52.22005,21.08828,14.0
12710,2026-05-11 20:16:47.600000+00:00,52.2194496,21.0920813,88.3,51.6,-0.09,0.002,0.938,0,51.63953551343698,,267.4192289127075,-1.0,5.0,52.22005,21.08828,14.0
12715,2026-05-11 20:16:48.100000+00:00,52.2194723,21.0919833,88.4,51.35,-0.108,0.007,0.998,0,51.38802871461483,,260.3256225406445,-1.0,5.0,52.22005,21.08828,14.0
12720,2026-05-11 20:16:48.600000+00:00,52.2194952,21.0918847,88.5,51.74,-0.078,-0.005,0.929,0,51.719923489216185,,253.18941116269065,-1.0,5.0,52.22005,21.08828,14.0
12725,2026-05-11 20:16:49.100000+00:00,52.2195181,21.0917862,88.7,51.44,-0.117,0.006,0.979,0,51.67404014508488,,246.06255849170128,-1.0,5.0,52.22005,21.08828,14.0
12730,2026-05-11 20:16:49.600000+00:00,52.2195413,21.0916888,88.7,51.44,-0.101,0.006,0.972,0,51.25649251890728,,239.0036135847516,-1.0,5.0,52.22005,21.08828,14.0
12735,2026-05-11 20:16:50.100000+00:00,52.2195638,21.0915911,88.7,51.02,-0.101,0.012,0.966,0,51.19376674308103,,231.94659818643493,-1.0,5.0,52.22005,21.08828,14.0
12740,2026-05-11 20:16:50.600000+00:00,52.219586,21.0914937,88.8,50.71,-0.11,0.005,0.966,0,50.97179147871032,,224.9204832511053,-1.0,5.0,52.22005,21.08828,14.0
12745,2026-05-11 20:16:51.100000+00:00,52.2196081,21.0913968,88.8,50.56,-0.111,0.015,0.965,0,50.71400614370177,,217.93351430877263,-1.0,5.0,52.22005,21.08828,14.0
12750,2026-05-11 20:16:51.600000+00:00,52.2196301,21.0913004,88.7,50.55,-0.104,0.008,0.962,0,50.456223318714855,,210.9859945431552,-1.0,5.0,52.22005,21.08828,14.0
12755,2026-05-11 20:16:52.100000+00:00,52.2196517,21.0912043,88.7,50.47,-0.111,0.009,0.957,0,50.20714047655617,,204.07220214261451,-1.0,5.0,52.22005,21.08828,14.0
12760,2026-05-11 20:16:52.600000+00:00,52.2196738,21.0911097,88.6,49.85,-0.106,0.013,0.955,0,49.65828326675945,,197.25065133063973,-1.0,5.0,52.22005,21.08828,14.0
12765,2026-05-11 20:16:53.100000+00:00,52.2196953,21.0910144,88.6,49.56,-0.118,0.019,0.999,0,49.8111847644696,,190.4016948041508,-1.0,5.0,52.22005,21.08828,14.0
12770,2026-05-11 20:16:53.600000+00:00,52.2197167,21.0909196,88.6,49.5,-0.103,0.013,0.939,0,49.55336748940869,,183.59354210462303,-1.0,5.0,52.22005,21.08828,14.0
12775,2026-05-11 20:16:54.100000+00:00,52.2197374,21.0908252,88.6,49.03,-0.127,0.025,0.982,0,49.17762398883758,,176.83314874851067,-1.0,5.0,52.22005,21.08828,14.0
12780,2026-05-11 20:16:54.600000+00:00,52.219758,21.0907322,88.6,48.43,-0.103,0.006,0.948,0,48.50437159230552,,170.17407978775677,-1.0,5.0,52.22005,21.08828,14.0
12785,2026-05-11 20:16:55.100000+00:00,52.2197779,21.0906397,88.6,47.65,-0.153,0.025,0.96,0,48.0852171514097,,163.56923328304885,-1.0,5.0,52.22005,21.08828,14.0
12790,2026-05-11 20:16:55.600000+00:00,52.219797,21.09055,88.6,45.89,-0.195,0.028,0.978,0,46.57746393147384,,157.17419861753442,-1.0,5.0,52.22005,21.08828,14.0
12795,2026-05-11 20:16:56.100000+00:00,52.2198154,21.0904634,88.6,44.32,-0.18,0.023,0.938,0,44.95726639901345,,151.0069301386887,-1.0,5.0,52.22005,21.08828,14.0
12800,2026-05-11 20:16:56.600000+00:00,52.2198329,21.09038,88.6,42.51,-0.213,0.018,0.971,0,43.23859528417031,,145.07783604795102,-1.0,5.0,52.22005,21.08828,14.0
12805,2026-05-11 20:16:57.100000+00:00,52.2198501,21.0903014,88.6,40.27,-0.231,0.028,0.934,0,40.93699269657047,,139.48340634302753,-1.0,5.0,52.22005,21.08828,14.0
12810,2026-05-11 20:16:57.600000+00:00,52.219866,21.0902273,88.6,37.47,-0.259,0.04,0.953,0,38.50908892700989,,134.2216353327632,-1.0,5.0,52.22005,21.08828,14.0
12815,2026-05-11 20:16:58.100000+00:00,52.2198805,21.0901575,88.7,35.18,-0.218,0.035,0.954,0,36.14988264386514,,129.2794436681038,-1.0,5.0,52.22005,21.08828,14.0
12820,2026-05-11 20:16:58.600000+00:00,52.2198946,21.0900929,88.6,32.72,-0.237,0.037,0.967,0,33.63559742180991,,124.700532732814,-1.0,5.0,52.22005,21.08828,14.0
12825,2026-05-11 20:16:59.100000+00:00,52.2199078,21.0900328,88.7,30.43,-0.231,0.039,0.962,0,31.314699272014437,,120.445780898292,-1.0,5.0,52.22005,21.08828,14.0
12830,2026-05-11 20:16:59.600000+00:00,52.21992,21.0899772,88.7,27.85,-0.23,0.04,0.955,0,28.966851729807995,,116.51598199041014,-1.0,5.0,52.22005,21.08828,14.0
12835,2026-05-11 20:17:00.100000+00:00,52.2199313,21.0899261,88.7,26.0,-0.204,0.035,0.959,0,26.64608440051187,,112.90890736562312,-1.0,5.0,52.22005,21.08828,14.0
12840,2026-05-11 20:17:00.600000+00:00,52.219942,21.0898786,88.6,24.0,-0.203,0.034,0.961,0,24.82259888444701,,109.55916982369745,-1.0,5.0,52.22005,21.08828,14.0
12845,2026-05-11 20:17:01.100000+00:00,52.219952,21.0898348,88.6,22.29,-0.18,0.037,0.967,0,22.926141741925296,,106.47437587324325,-1.0,5.0,52.22005,21.08828,14.0
12850,2026-05-11 20:17:01.600000+00:00,52.2199613,21.0897932,88.7,20.79,-0.181,0.034,0.955,0,21.719825274718268,,103.55219056875862,-1.0,5.0,52.22005,21.08828,14.0
12855,2026-05-11 20:17:02.100000+00:00,52.2199701,21.0897541,88.7,19.48,-0.17,0.029,0.962,0,20.4307551168475,,100.81011398443697,-1.0,5.0,52.22005,21.08828,14.0
12860,2026-05-11 20:17:02.600000+00:00,52.2199783,21.089718,88.8,18.13,-0.149,0.024,0.959,0,18.884018237225703,,98.28256426044948,-1.0,5.0,52.22005,21.08828,14.0
12865,2026-05-11 20:17:03.100000+00:00,52.2199863,21.0896834,88.8,17.44,-0.14,0.024,0.965,0,18.13883458492516,,95.86368248955851,-1.0,5.0,52.22005,21.08828,14.0
12870,2026-05-11 20:17:03.600000+00:00,52.2199936,21.0896515,88.8,15.93,-0.168,0.026,0.956,0,16.70206391861182,,93.63881296712673,-1.0,5.0,52.22005,21.08828,14.0
12875,2026-05-11 20:17:04.100000+00:00,52.2200002,21.0896215,88.9,14.83,-0.168,0.031,0.968,0,15.634236906580815,,91.55253566709013,-1.0,5.0,52.22005,21.08828,14.0
12880,2026-05-11 20:17:04.600000+00:00,52.2200064,21.089594,88.9,13.71,-0.152,0.015,0.948,0,14.372414026999516,,89.64276416763082,-1.0,5.0,52.22005,21.08828,14.0
12885,2026-05-11 20:17:05.100000+00:00,52.220012,21.089568,88.9,12.53,-0.151,0.022,0.972,0,13.517500979985618,,87.84209152296107,-1.0,5.0,52.22005,21.08828,14.0
12890,2026-05-11 20:17:05.600000+00:00,52.2200172,21.0895441,89.0,11.56,-0.142,0.019,0.972,0,12.439653893629828,,86.18950131205007,-1.0,5.0,52.22005,21.08828,14.0
12895,2026-05-11 20:17:06.100000+00:00,52.2200219,21.0895217,89.0,10.76,-0.136,0.025,0.963,0,11.613135879392456,,84.6440654115372,-1.0,5.0,52.22005,21.08828,14.0
12900,2026-05-11 20:17:06.600000+00:00,52.2200263,21.0895009,89.1,9.99,-0.128,0.018,0.965,0,10.792923649540132,,83.21118625143002,-1.0,5.0,52.22005,21.08828,14.0
12905,2026-05-11 20:17:07.100000+00:00,52.2200302,21.0894819,89.1,9.26,-0.127,0.015,0.968,0,9.828178353067004,,81.90473098747356,-1.0,5.0,52.22005,21.08828,14.0
12910,2026-05-11 20:17:07.600000+00:00,52.2200338,21.0894643,89.1,8.32,-0.135,0.016,0.964,0,9.100788349433328,,80.69630233811164,-1.0,5.0,52.22005,21.08828,14.0
12915,2026-05-11 20:17:08.100000+00:00,52.2200369,21.0894481,89.2,7.43,-0.152,0.02,0.97,0,8.324275643083633,14.0,79.58595613704205,-1.0,5.0,52.22005,21.08828,14.0
12920,2026-05-11 20:17:08.600000+00:00,52.2200396,21.0894338,89.3,6.15,-0.164,0.017,0.963,0,7.339330694322975,14.0,78.6069927643804,-1.0,5.0,52.22005,21.08828,14.0
12925,2026-05-11 20:17:09.100000+00:00,52.2200416,21.0894222,89.4,4.84,-0.162,0.026,0.961,0,5.910523191837485,14.0,77.81388182416185,-1.0,5.0,52.22005,21.08828,14.0
12930,2026-05-11 20:17:09.600000+00:00,52.220043,21.0894126,89.5,3.69,-0.176,0.017,0.963,0,4.840119630709904,14.0,77.15823514070341,-1.0,5.0,52.22005,21.08828,14.0
12935,2026-05-11 20:17:10.100000+00:00,52.2200435,21.0894052,89.7,1.82,-0.179,0.021,0.961,0,3.6515170814869946,14.0,76.65361770525413,-1.0,5.0,52.22005,21.08828,14.0
12940,2026-05-11 20:17:10.600000+00:00,52.2200435,21.0894014,89.8,0.56,-0.16,0.022,0.963,0,1.863801905083778,14.0,76.39476789491795,-1.0,5.0,52.22005,21.08828,14.0
12945,2026-05-11 20:17:11.100000+00:00,52.2200432,21.0893993,90.0,0.12,-0.097,0.004,0.97,0,1.0576286046483634,14.0,76.25204309781289,-1.0,5.0,52.22005,21.08828,14.0
12950,2026-05-11 20:17:11.600000+00:00,52.2200428,21.0893969,90.1,0.06,-0.091,0.001,0.972,0,1.2199215357138793,14.0,76.08901510797874,-1.0,5.0,52.22005,21.08828,14.0
12955,2026-05-11 20:17:12.100000+00:00,52.2200425,21.0893949,90.3,0.16,-0.083,0.003,0.972,0,1.0099240960053817,14.0,75.95313904943598,-1.0,5.0,52.22005,21.08828,14.0
12960,2026-05-11 20:17:12.600000+00:00,52.2200421,21.0893929,90.4,0.14,-0.084,0.003,0.972,0,1.0318983974103495,14.0,75.81740708620308,-1.0,5.0,52.22005,21.08828,14.0
12965,2026-05-11 20:17:13.100000+00:00,52.2200418,21.0893911,90.5,0.02,-0.088,0.002,0.976,0,0.914941173765959,14.0,75.6951915215814,-1.0,5.0,52.22005,21.08828,14.0
12970,2026-05-11 20:17:13.600000+00:00,52.2200414,21.0893892,90.6,0.11,-0.083,0.002,0.975,0,0.9853902808377724,14.0,75.5663203593446,-1.0,5.0,52.22005,21.08828,14.0
12975,2026-05-11 20:17:14.100000+00:00,52.2200411,21.0893873,90.7,0.06,-0.088,0.003,0.973,0,0.9623546155301024,14.0,75.43733055798094,-1.0,5.0,52.22005,21.08828,14.0
12980,2026-05-11 20:17:14.600000+00:00,52.2200407,21.0893853,90.8,0.15,-0.084,0.003,0.974,0,1.031898428387103,14.0,75.30169749887403,-1.0,5.0,52.22005,21.08828,14.0
12985,2026-05-11 20:17:15.100000+00:00,52.2200404,21.0893831,91.0,0.11,-0.085,0.001,0.974,0,1.105450736090212,14.0,75.15231123267674,-1.0,5.0,52.22005,21.08828,14.0
12990,2026-05-11 20:17:15.600000+00:00,52.22004,21.0893809,91.1,0.1,-0.085,0.002,0.974,0,1.1255616244657818,14.0,75.0031058305836,-1.0,5.0,52.22005,21.08828,14.0
12995,2026-05-11 20:17:16.100000+00:00,52.2200397,21.0893788,91.2,0.07,-0.084,0.002,0.974,0,1.0576286825441403,14.0,74.86056979726926,-1.0,5.0,52.22005,21.08828,14.0
13000,2026-05-11 20:17:16.600000+00:00,52.2200392,21.0893768,91.3,0.08,-0.082,0.001,0.971,0,1.059481645493561,14.0,74.72521619386461,-1.0,5.0,52.22005,21.08828,14.0
13005,2026-05-11 20:17:17.100000+00:00,52.2200389,21.0893749,91.4,0.08,-0.085,0.0,0.973,0,0.9623546615040426,14.0,74.59634699487314,-1.0,5.0,52.22005,21.08828,14.0
13010,2026-05-11 20:17:17.600000+00:00,52.2200385,21.0893725,91.6,0.12,-0.084,0.003,0.976,0,1.2199216456904378,14.0,74.43362919791588,-1.0,5.0,52.22005,21.08828,14.0
13015,2026-05-11 20:17:18.100000+00:00,52.2200382,21.0893706,91.7,0.09,-0.086,0.0,0.974,0,0.962354677238312,14.0,74.30479946761875,-1.0,5.0,52.22005,21.08828,14.0
13020,2026-05-11 20:17:18.600000+00:00,52.2200379,21.0893687,91.8,0.07,-0.084,0.002,0.974,0,0.9623546777708856,14.0,74.17598683034286,-1.0,5.0,52.22005,21.08828,14.0
13025,2026-05-11 20:17:19.100000+00:00,52.2200376,21.089367,91.9,0.25,-0.083,0.003,0.974,0,0.8677094872430678,14.0,74.0608132956866,-1.0,5.0,52.22005,21.08828,14.0
13030,2026-05-11 20:17:19.600000+00:00,52.2200373,21.0893653,92.0,0.33,-0.085,0.003,0.975,0,0.8677094883370673,14.0,73.94565678524297,-1.0,5.0,52.22005,21.08828,14.0
13035,2026-05-11 20:17:20.100000+00:00,52.2200367,21.0893631,92.0,0.14,-0.084,0.002,0.973,0,1.18113602797267,14.0,73.79712441877797,-1.0,5.0,52.22005,21.08828,14.0
13040,2026-05-11 20:17:20.600000+00:00,52.2200358,21.0893611,91.9,0.32,-0.087,0.001,0.975,0,1.217145192804817,14.0,73.66298691575868,-1.0,5.0,52.22005,21.08828,14.0
13045,2026-05-11 20:17:21.100000+00:00,52.2200351,21.0893586,91.9,0.04,-0.083,0.001,0.974,0,1.3481856825959515,14.0,73.49443666477444,-1.0,5.0,52.22005,21.08828,14.0
13050,2026-05-11 20:17:21.600000+00:00,52.2200345,21.0893563,92.0,0.21,-0.084,0.005,0.973,0,1.2261063136848125,14.0,73.33933536605564,-1.0,5.0,52.22005,21.08828,14.0
13055,2026-05-11 20:17:22.100000+00:00,52.2200344,21.0893547,92.1,0.2,-0.083,0.004,0.975,0,0.7888321240370121,14.0,73.23063387653572,-1.0,5.0,52.22005,21.08828,14.0
13060,2026-05-11 20:17:22.600000+00:00,52.2200344,21.0893536,92.2,0.11,-0.08,0.004,0.974,0,0.5395217153921992,14.0,73.15572136488397,-1.0,5.0,52.22005,21.08828,14.0
13065,2026-05-11 20:17:23.100000+00:00,52.2200348,21.0893528,92.4,0.09,-0.084,0.004,0.975,0,0.506474244283874,14.0,73.10019732935383,-1.0,5.0,52.22005,21.08828,14.0
13070,2026-05-11 20:17:23.600000+00:00,52.2200352,21.0893523,92.5,0.09,-0.083,0.004,0.974,0,0.4033556746658902,14.0,73.06513007024493,-1.0,5.0,52.22005,21.08828,14.0
13075,2026-05-11 20:17:24.100000+00:00,52.2200354,21.0893518,92.7,0.18,-0.08,0.003,0.974,0,0.2928820438640275,14.0,73.03058009277814,-1.0,5.0,52.22005,21.08828,14.0
13080,2026-05-11 20:17:24.600000+00:00,52.2200357,21.0893516,92.8,0.08,-0.084,0.001,0.973,0,0.2594408084475702,14.0,73.0162248604837,-1.0,5.0,52.22005,21.08828,14.0
13085,2026-05-11 20:17:25.100000+00:00,52.2200361,21.0893514,92.9,0.22,-0.086,0.003,0.973,0,0.334928573614905,14.0,73.00164823814156,-1.0,5.0,52.22005,21.08828,14.0
13090,2026-05-11 20:17:25.600000+00:00,52.2200364,21.0893514,93.0,0.09,-0.085,0.003,0.974,0,0.240181036390652,14.0,73.0009493358315,-1.0,5.0,52.22005,21.08828,14.0
13095,2026-05-11 20:17:26.100000+00:00,52.2200368,21.0893514,93.1,0.08,-0.084,0.002,0.974,0,0.3202413971323814,14.0,73.0000411680015,-1.0,5.0,52.22005,21.08828,14.0
13100,2026-05-11 20:17:26.600000+00:00,52.2200373,21.0893515,93.2,0.11,-0.086,0.002,0.974,0,0.4032953345028764,14.0,73.00575491873026,-1.0,5.0,52.22005,21.08828,14.0
13105,2026-05-11 20:17:27.100000+00:00,52.2200376,21.0893515,93.3,0.06,-0.085,0.003,0.973,0,0.240181036390652,14.0,73.00511702612708,-1.0,5.0,52.22005,21.08828,14.0
13110,2026-05-11 20:17:27.600000+00:00,52.2200379,21.0893516,93.3,0.03,-0.088,0.002,0.974,0,0.2451378899161444,14.0,73.01130535523521,-1.0,5.0,52.22005,21.08828,14.0
13115,2026-05-11 20:17:28.100000+00:00,52.220038,21.0893516,93.4,0.06,-0.083,0.003,0.974,0,0.0800603505562769,14.0,73.01110120854239,-1.0,5.0,52.22005,21.08828,14.0
13120,2026-05-11 20:17:28.600000+00:00,52.2200381,21.0893514,93.4,0.17,-0.085,0.001,0.974,0,0.1266185508400132,14.0,72.99727671025828,-1.0,5.0,52.22005,21.08828,14.0
13125,2026-05-11 20:17:29.100000+00:00,52.2200381,21.0893515,93.4,0.09,-0.083,0.002,0.974,0,0.0490474234512211,14.0,73.00408773231294,-1.0,5.0,52.22005,21.08828,14.0
13130,2026-05-11 20:17:29.600000+00:00,52.2200382,21.0893511,93.5,0.17,-0.085,0.002,0.973,0,0.2118963346087922,14.0,72.97664279025753,-1.0,5.0,52.22005,21.08828,14.0
13135,2026-05-11 20:17:30.100000+00:00,52.2200382,21.0893505,93.6,0.02,-0.082,0.002,0.973,0,0.2942845478445902,14.0,72.93577655255251,-1.0,5.0,52.22005,21.08828,14.0
13140,2026-05-11 20:17:30.600000+00:00,52.2200382,21.0893499,93.7,0.18,-0.083,0.002,0.973,0,0.29428454628461,14.0,72.89491032247693,-1.0,5.0,52.22005,21.08828,14.0
13145,2026-05-11 20:17:31.100000+00:00,52.2200384,21.0893488,93.9,0.25,-0.084,0.002,0.976,0,0.5627808343375508,14.0,72.81959143980855,-1.0,5.0,52.22005,21.08828,14.0
13150,2026-05-11 20:17:31.600000+00:00,52.2200384,21.0893481,94.0,0.12,-0.083,0.003,0.973,0,0.343331969639217,14.0,72.77191393642404,-1.0,5.0,52.22005,21.08828,14.0
13155,2026-05-11 20:17:32.100000+00:00,52.2200386,21.0893475,94.2,0.17,-0.086,0.003,0.973,0,0.3350254174026033,14.0,72.73065634699013,-1.0,5.0,52.22005,21.08828,14.0
13160,2026-05-11 20:17:32.600000+00:00,52.2200387,21.0893465,94.4,0.19,-0.083,0.003,0.975,0,0.4969654282333806,14.0,72.66235207638032,-1.0,5.0,52.22005,21.08828,14.0
13165,2026-05-11 20:17:33.100000+00:00,52.2200388,21.0893457,94.5,0.21,-0.084,0.002,0.971,0,0.4004637870766827,14.0,72.60767144337055,-1.0,5.0,52.22005,21.08828,14.0
13170,2026-05-11 20:17:33.600000+00:00,52.2200386,21.0893436,94.8,0.27,-0.084,0.002,0.974,0,1.04236758817263,14.0,72.46502333756158,-1.0,5.0,52.22005,21.08828,14.0
13175,2026-05-11 20:17:34.100000+00:00,52.2200386,21.0893427,95.0,0.18,-0.083,0.002,0.973,0,0.4414268154510886,14.0,72.40372345451674,-1.0,5.0,52.22005,21.08828,14.0
13180,2026-05-11 20:17:34.600000+00:00,52.2200385,21.0893417,95.2,0.06,-0.084,0.002,0.973,0,0.4969654316833859,14.0,72.33580828772556,-1.0,5.0,52.22005,21.08828,14.0
13185,2026-05-11 20:17:35.100000+00:00,52.2200383,21.0893398,95.4,0.07,-0.084,0.002,0.973,0,0.9455570946227894,14.0,72.20679529229652,-1.0,5.0,52.22005,21.08828,14.0
13190,2026-05-11 20:17:35.600000+00:00,52.2200382,21.0893384,95.7,0.08,-0.083,0.001,0.972,0,0.6913154333744019,14.0,72.11164236243309,-1.0,5.0,52.22005,21.08828,14.0
13195,2026-05-11 20:17:36.100000+00:00,52.2200381,21.089337,95.9,0.07,-0.084,0.001,0.972,0,0.6913154327708875,14.0,72.01649172342995,-1.0,5.0,52.22005,21.08828,14.0
13200,2026-05-11 20:17:36.600000+00:00,52.2200378,21.0893356,96.1,0.06,-0.083,0.004,0.973,0,0.7274574267602302,14.0,71.92175957739903,-1.0,5.0,52.22005,21.08828,14.0
13205,2026-05-11 20:17:37.100000+00:00,52.2200376,21.0893344,96.3,0.12,-0.085,0.003,0.973,0,0.6099608363016358,14.0,71.84045198822568,-1.0,5.0,52.22005,21.08828,14.0
13210,2026-05-11 20:17:37.600000+00:00,52.2200375,21.0893334,96.4,0.07,-0.082,0.002,0.972,0,0.4969654402230613,14.0,71.77255769211936,-1.0,5.0,52.22005,21.08828,14.0
13215,2026-05-11 20:17:38.100000+00:00,52.2200373,21.0893323,96.5,0.15,-0.083,0.002,0.974,0,0.5627808434167754,14.0,71.69807293966535,-1.0,5.0,52.22005,21.08828,14.0
13220,2026-05-11 20:17:38.600000+00:00,52.2200373,21.0893315,96.7,0.26,-0.084,0.002,0.973,0,0.392379402477806,14.0,71.64358638804865,-1.0,5.0,52.22005,21.08828,14.0
13225,2026-05-11 20:17:39.100000+00:00,52.2200371,21.0893305,96.8,0.08,-0.082,0.002,0.972,0,0.5159492537800957,14.0,71.57592060816431,-1.0,5.0,52.22005,21.08828,14.0
13230,2026-05-11 20:17:39.600000+00:00,52.2200369,21.0893294,97.0,0.1,-0.084,0.002,0.974,0,0.5627808480287462,14.0,71.50145188148969,-1.0,5.0,52.22005,21.08828,14.0
13235,2026-05-11 20:17:40.100000+00:00,52.2200369,21.0893287,97.1,0.31,-0.083,0.001,0.974,0,0.3433319812353773,14.0,71.45377679418725,-1.0,5.0,52.22005,21.08828,14.0
13240,2026-05-11 20:17:40.600000+00:00,52.2200367,21.0893276,97.2,0.05,-0.083,0.003,0.973,0,0.5627808489090349,14.0,71.37931628918453,-1.0,5.0,52.22005,21.08828,14.0
13245,2026-05-11 20:17:41.100000+00:00,52.2200364,21.0893269,97.3,0.1,-0.083,0.002,0.974,0,0.4190033262428113,14.0,71.33234118774514,-1.0,5.0,52.22005,21.08828,14.0
13250,2026-05-11 20:17:41.600000+00:00,52.2200364,21.0893263,97.4,0.08,-0.083,0.003,0.976,0,0.294284558212089,14.0,71.29147753000731,-1.0,5.0,52.22005,21.08828,14.0
13255,2026-05-11 20:17:42.100000+00:00,52.2200364,21.0893255,97.5,0.21,-0.084,0.002,0.973,0,0.3923794104294586,14.0,71.23699266950064,-1.0,5.0,52.22005,21.08828,14.0
13260,2026-05-11 20:17:42.600000+00:00,52.2200364,21.0893247,97.6,0.21,-0.084,0.002,0.974,0,0.3923794119894388,14.0,71.18250782756525,-1.0,5.0,52.22005,21.08828,14.0
13265,2026-05-11 20:17:43.100000+00:00,52.2200365,21.0893241,97.7,0.1,-0.084,0.003,0.973,0,0.3049804268117453,14.0,71.14140863113913,-1.0,5.0,52.22005,21.08828,14.0
13270,2026-05-11 20:17:43.600000+00:00,52.2200364,21.0893234,97.8,0.04,-0.084,0.002,0.974,0,0.3525429199229801,14.0,71.09396999998174,-1.0,5.0,52.22005,21.08828,14.0
13275,2026-05-11 20:17:44.100000+00:00,52.2200364,21.0893228,97.9,0.1,-0.082,0.003,0.973,0,0.294284558212089,14.0,71.05310640400714,-1.0,5.0,52.22005,21.08828,14.0
13280,2026-05-11 20:17:44.600000+00:00,52.2200363,21.089322,97.9,0.14,-0.085,0.003,0.974,0,0.4004638088711572,14.0,70.99885941815565,-1.0,5.0,52.22005,21.08828,14.0
13285,2026-05-11 20:17:45.100000+00:00,52.2200363,21.0893213,98.0,0.12,-0.085,0.003,0.972,0,0.3433319843138611,14.0,70.95118541273403,-1.0,5.0,52.22005,21.08828,14.0
13290,2026-05-11 20:17:45.600000+00:00,52.2200363,21.0893207,98.1,0.11,-0.083,0.002,0.974,0,0.2942845604347069,14.0,70.91032199093283,-1.0,5.0,52.22005,21.08828,14.0
13295,2026-05-11 20:17:46.100000+00:00,52.2200363,21.0893202,98.1,0.04,-0.082,0.003,0.973,0,0.2452371318756122,14.0,70.87626914798953,-1.0,5.0,52.22005,21.08828,14.0
13300,2026-05-11 20:17:46.600000+00:00,52.2200362,21.0893196,98.2,0.07,-0.083,0.003,0.974,0,0.3049804267536519,14.0,70.83564583174186,-1.0,5.0,52.22005,21.08828,14.0
13305,2026-05-11 20:17:47.100000+00:00,52.2200361,21.0893194,98.2,0.02,-0.085,0.001,0.974,0,0.1266185573114235,14.0,70.82226662304467,-1.0,5.0,52.22005,21.08828,14.0
13310,2026-05-11 20:17:47.600000+00:00,52.220036,21.089319,98.1,0.2,-0.085,0.003,0.975,0,0.2118963451222499,14.0,70.79526826428803,-1.0,5.0,52.22005,21.08828,14.0
13315,2026-05-11 20:17:48.100000+00:00,52.2200359,21.0893187,98.1,0.09,-0.085,0.002,0.975,0,0.1675127149055357,14.0,70.77508231411556,-1.0,5.0,52.22005,21.08828,14.0
