Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
15120,2026-05-11 15:00:23.100000+00:00,52.2177264,21.0966653,88.9,16.87,-0.018,0.025,0.959,0,17.262176276801426,15.0,26.830386007071084,0.0,2.0
15125,2026-05-11 15:00:23.600000+00:00,52.2177134,21.0966919,88.9,16.48,-0.039,-0.019,0.987,0,16.68997217287137,15.0,24.552135607748124,0.0,2.0
15130,2026-05-11 15:00:24.100000+00:00,52.2177009,21.0967168,88.9,15.49,-0.032,0.012,0.956,0,15.789847317587181,15.0,22.398397657252062,0.0,2.0
15135,2026-05-11 15:00:24.600000+00:00,52.2176892,21.0967406,88.9,14.66,-0.072,0.027,0.975,0,14.967358924753484,15.0,20.36933488222793,0.0,2.0
15140,2026-05-11 15:00:25.100000+00:00,52.2176788,21.0967618,88.9,12.96,-0.074,0.026,0.947,0,13.321331126927609,15.0,18.573147187909896,0.0,2.0
15145,2026-05-11 15:00:25.600000+00:00,52.2176699,21.0967805,88.9,10.93,-0.119,0.027,0.991,0,11.614776582449803,15.0,17.02320131370796,0.0,2.0
15150,2026-05-11 15:00:26.100000+00:00,52.2176629,21.0967951,88.9,8.23,-0.14,0.034,0.973,0,9.093494332847738,15.0,15.817139633082535,0.0,2.0
15155,2026-05-11 15:00:26.600000+00:00,52.2176576,21.0968051,88.8,5.47,-0.16,0.046,0.969,0,6.485661664530746,15.0,14.949372643291383,0.0,2.0
15160,2026-05-11 15:00:27.100000+00:00,52.2176554,21.0968106,88.9,2.38,-0.168,0.048,0.968,0,3.221823453896938,15.0,14.540878278008407,0.0,2.0
15165,2026-05-11 15:00:27.600000+00:00,52.2176555,21.0968114,88.9,0.57,-0.097,0.026,1.003,0,0.4004844190468547,15.0,14.521148141096923,0.0,2.0
15170,2026-05-11 15:00:28.100000+00:00,52.2176556,21.0968117,88.9,0.14,0.009,-0.013,0.937,0,0.16751964491805194,15.0,14.519683285347421,0.0,2.0
15175,2026-05-11 15:00:28.600000+00:00,52.2176556,21.0968121,88.9,0.07,-0.006,-0.005,0.994,0,0.19620022321113606,15.0,14.50521566930054,0.0,2.0
15180,2026-05-11 15:00:29.100000+00:00,52.2176558,21.0968124,88.8,0.11,0.002,-0.006,0.962,0,0.21746679941980598,15.0,14.513263136681314,0.0,2.0
15185,2026-05-11 15:00:29.600000+00:00,52.2176559,21.0968128,88.7,0.09,-0.001,-0.004,0.985,0,0.21190607504946746,15.0,14.508328690885559,0.0,2.0
15190,2026-05-11 15:00:30.100000+00:00,52.2176559,21.0968128,88.7,0.06,-0.001,-0.007,0.972,0,0.0,15.0,14.508328690885559,0.0,2.0
15195,2026-05-11 15:00:30.600000+00:00,52.2176559,21.0968131,88.7,0.04,-0.005,-0.009,0.977,0,0.14715016602441153,15.0,14.49757167387236,0.0,2.0
15200,2026-05-11 15:00:31.100000+00:00,52.2176558,21.0968141,88.7,0.93,0.076,-0.024,0.979,0,0.4969914003805852,15.0,14.452385429487919,0.0,2.0
15205,2026-05-11 15:00:31.600000+00:00,52.2176544,21.0968179,88.7,2.57,0.088,-0.021,0.955,0,2.174953883301997,15.0,14.185032273959239,0.0,2.0
15210,2026-05-11 15:00:32.100000+00:00,52.2176524,21.0968234,88.7,3.37,0.035,-0.015,0.977,0,3.1371541237589553,15.0,13.803143189703441,0.0,2.0
15215,2026-05-11 15:00:32.600000+00:00,52.2176495,21.0968302,88.6,4.32,0.079,-0.011,0.977,0,4.0639197950907295,15.0,13.294005127245772,0.0,2.0
15220,2026-05-11 15:00:33.100000+00:00,52.2176462,21.0968406,88.6,6.31,0.097,-0.032,0.962,0,5.744774015198778,15.0,12.636777515188198,0.0,2.0
15225,2026-05-11 15:00:33.600000+00:00,52.2176415,21.0968536,88.6,7.73,0.073,-0.023,0.974,0,7.403972123724627,15.0,11.781315457089026,0.0,2.0
15230,2026-05-11 15:00:34.100000+00:00,52.2176365,21.0968695,88.7,9.31,0.074,-0.013,0.973,0,8.766296405637448,15.0,10.854154564369047,0.0,2.0
15235,2026-05-11 15:00:34.600000+00:00,52.2176303,21.0968882,88.7,11.08,0.137,-0.025,0.957,0,10.42933408963188,15.0,9.810653765203867,0.0,2.0
15240,2026-05-11 15:00:35.100000+00:00,52.2176233,21.0969112,88.7,13.63,0.169,-0.02,0.963,0,12.596826044866715,15.0,8.757172767962542,0.0,2.0
15245,2026-05-11 15:00:35.600000+00:00,52.2176153,21.096939,88.8,15.83,0.098,-0.106,0.97,0,15.065202080357173,15.0,7.874972093874457,0.0,2.0
15250,2026-05-11 15:00:36.100000+00:00,52.2176046,21.0969704,88.9,18.28,0.117,-0.069,0.986,0,17.62377874313199,15.0,7.31340862914889,0.0,2.0
15255,2026-05-11 15:00:36.600000+00:00,52.2175935,21.0970058,89.0,19.98,0.093,-0.082,0.944,0,19.50571559620391,15.0,7.706079359218531,0.0,2.0
15260,2026-05-11 15:00:37.100000+00:00,52.2175812,21.0970437,89.2,21.68,0.054,-0.094,0.984,0,21.037105830678424,15.0,9.032916523949952,0.0,2.0
15265,2026-05-11 15:00:37.600000+00:00,52.2175678,21.0970792,89.3,20.7,0.048,-0.093,0.955,0,20.45232257652834,15.0,10.80650757981844,0.0,2.0
15270,2026-05-11 15:00:38.100000+00:00,52.2175523,21.097117,89.5,22.82,0.057,-0.089,0.989,0,22.310519814441232,15.0,13.105209139619921,0.0,2.0
15275,2026-05-11 15:00:38.600000+00:00,52.2175348,21.0971641,89.8,27.43,0.062,-0.061,0.945,0,27.01902170837171,15.0,16.328187536495026,0.0,2.0
15280,2026-05-11 15:00:39.100000+00:00,52.2175153,21.0972032,89.9,25.2,0.006,-0.072,0.984,0,24.72947771999145,15.0,19.238030006560784,0.0,2.0
15285,2026-05-11 15:00:39.600000+00:00,52.217495,21.0972368,90.0,24.77,0.057,-0.054,0.956,0,23.146379225503733,15.0,21.957016434651855,0.0,2.0
15290,2026-05-11 15:00:40.100000+00:00,52.2174679,21.0972739,89.8,27.57,0.07,-0.046,0.988,0,28.317590916292207,15.0,25.26776727412955,0.0,2.0
15295,2026-05-11 15:00:40.600000+00:00,52.2174411,21.0973178,89.7,30.24,0.076,-0.03,0.956,0,30.39803528342801,15.0,29.147093319566473,0.0,2.0
15300,2026-05-11 15:00:41.100000+00:00,52.2174166,21.0973769,89.7,33.48,0.063,0.03,0.964,0,35.001233014801876,15.0,33.935425940943155,0.0,2.0
15305,2026-05-11 15:00:41.600000+00:00,52.217388,21.09743,89.5,34.32,0.112,0.02,0.956,0,34.67945264870184,15.0,38.579213249746324,0.0,2.0
15310,2026-05-11 15:00:42.100000+00:00,52.2173565,21.0974811,89.4,35.98,0.056,0.001,0.976,0,35.556146333374706,15.0,43.296298298090534,0.0,2.0
15315,2026-05-11 15:00:42.600000+00:00,52.2173265,21.0975297,89.2,33.85,0.043,-0.011,0.977,0,33.83996456930266,15.0,47.82639634985775,0.0,2.0
15320,2026-05-11 15:00:43.100000+00:00,52.2172974,21.0975863,89.2,35.55,0.034,-0.003,0.969,0,36.242727936504274,15.0,52.79799039440327,0.0,2.0
15325,2026-05-11 15:00:43.600000+00:00,52.2172661,21.0976441,89.0,37.3,0.048,0.001,0.981,0,37.83829790138222,15.0,57.980035851789516,0.0,2.0
15330,2026-05-11 15:00:44.100000+00:00,52.2172338,21.0977023,89.0,38.13,0.023,0.01,0.96,0,38.51839805389443,15.0,63.257781884150745,0.0,2.0
15335,2026-05-11 15:00:44.600000+00:00,52.2172015,21.0977613,89.0,38.53,0.071,0.022,0.926,0,38.810132848760865,15.0,68.59196166764929,0.0,2.0
15340,2026-05-11 15:00:45.100000+00:00,52.2171689,21.0978215,89.1,38.9,0.048,0.022,1.039,0,39.4096698636894,15.0,74.02058223599354,0.0,2.0
15345,2026-05-11 15:00:45.600000+00:00,52.2171365,21.0978835,89.2,39.78,0.05,0.0,0.923,0,39.9713941130913,15.0,79.5432898780711,0.0,2.0
15350,2026-05-11 15:00:46.100000+00:00,52.2171031,21.0979459,89.2,40.24,0.032,-0.001,0.992,0,40.64309734886298,,85.15614499476709,0.0,2.0
15355,2026-05-11 15:00:46.600000+00:00,52.2170684,21.0980074,89.3,40.82,0.026,0.0,0.97,0,41.00949332883246,,90.80741925077793,0.0,2.0
15360,2026-05-11 15:00:47.100000+00:00,52.2170327,21.0980697,89.3,41.55,0.031,0.0,0.954,0,41.84175842352993,,96.57351266136924,0.0,2.0
15365,2026-05-11 15:00:47.600000+00:00,52.216997,21.0981322,89.3,41.62,0.012,0.0,1.009,0,41.91347717193092,,102.35567690957788,0.0,2.0
15370,2026-05-11 15:00:48.100000+00:00,52.2169617,21.098195,89.2,41.85,0.029,0.02,0.932,0,41.80408738659334,,108.13170847435099,0.0,2.0
15375,2026-05-11 15:00:48.600000+00:00,52.2169261,21.0982584,89.1,42.04,0.004,0.008,1.003,0,42.183346249681975,,113.96352841206081,0.0,2.0
15380,2026-05-11 15:00:49.100000+00:00,52.2168906,21.0983228,89.0,42.78,0.021,-0.003,0.906,0,42.49267607183341,,119.8453533474922,0.0,2.0
15385,2026-05-11 15:00:49.600000+00:00,52.2168547,21.0983878,89.0,42.87,0.016,0.009,1.003,0,42.92569438518729,,125.78857392973822,0.0,2.0
15390,2026-05-11 15:00:50.100000+00:00,52.2168183,21.0984529,89.0,43.25,0.015,0.012,0.959,0,43.230984407694145,,131.77295514690624,0.0,2.0
15395,2026-05-11 15:00:50.600000+00:00,52.2167811,21.0985175,89.0,43.83,0.027,0.011,0.98,0,43.486283600348756,,137.78706253582058,0.0,2.0
15400,2026-05-11 15:00:51.100000+00:00,52.2167432,21.0985825,89.0,44.13,0.017,0.005,0.963,0,44.013939451184,,143.87293919319984,0.0,2.0
15405,2026-05-11 15:00:51.600000+00:00,52.2167049,21.0986477,88.9,44.43,0.013,0.014,0.96,0,44.30610001203547,,149.99938755308884,0.0,2.0
15410,2026-05-11 15:00:52.100000+00:00,52.2166663,21.0987136,88.8,44.65,0.026,0.019,0.986,0,44.72023406537699,,156.18605000526213,0.0,2.0
15415,2026-05-11 15:00:52.600000+00:00,52.2166271,21.0987799,88.8,45.05,0.032,0.028,0.954,0,45.194518179939024,,162.4377021125796,0.0,2.0
15420,2026-05-11 15:00:53.100000+00:00,52.2165876,21.0988473,88.7,45.28,0.048,0.027,0.976,0,45.750026350390335,,168.77043176430809,0.0,2.0
15425,2026-05-11 15:00:53.600000+00:00,52.2165475,21.0989147,88.6,45.89,0.017,0.003,0.968,0,46.083396170051365,,175.1469620497349,0.0,2.0
15430,2026-05-11 15:00:54.100000+00:00,52.2165069,21.0989823,88.5,46.27,0.016,0.009,0.962,0,46.43318473319125,,181.57104131637792,0.0,2.0
15435,2026-05-11 15:00:54.600000+00:00,52.2164657,21.0990498,88.3,46.66,0.029,0.008,0.973,0,46.735968199977194,,188.03416445169745,0.0,2.0
15440,2026-05-11 15:00:55.100000+00:00,52.2164239,21.0991171,88.3,46.76,0.007,0.005,0.977,0,47.00729936644823,,194.53144072640242,0.0,2.0
15445,2026-05-11 15:00:55.600000+00:00,52.2163821,21.0991839,88.3,46.83,-0.014,0.015,0.957,0,46.8354109871442,,201.00468291819982,0.0,2.0
15450,2026-05-11 15:00:56.100000+00:00,52.21634,21.0992512,88.2,47.21,0.014,0.014,0.973,0,47.17863304098134,,207.52746031942561,0.0,2.0
15455,2026-05-11 15:00:56.600000+00:00,52.2162974,21.0993184,88.2,47.57,0.019,0.011,0.962,0,47.43136366748069,,214.0828968562281,0.0,2.0
15460,2026-05-11 15:00:57.100000+00:00,52.2162542,21.0993858,88.2,47.98,0.031,0.003,0.984,0,47.84569354006476,,220.69399555310548,0.0,2.0
15465,2026-05-11 15:00:57.600000+00:00,52.2162105,21.0994537,88.1,48.45,0.022,-0.008,0.955,0,48.3046530703877,,227.36918252647573,0.0,2.0
15470,2026-05-11 15:00:58.100000+00:00,52.2161661,21.099521,88.1,48.41,-0.007,-0.008,0.979,0,48.511360132838334,,234.06639375727713,0.0,2.0
15475,2026-05-11 15:00:58.600000+00:00,52.2161215,21.0995878,88.0,48.41,-0.009,0.015,0.963,0,48.462673553915884,,240.75481977187826,0.0,2.0
15480,2026-05-11 15:00:59.100000+00:00,52.216077,21.0996541,88.0,48.22,-0.011,0.022,0.983,0,48.23804966945128,,247.41262044141567,0.0,2.0
15485,2026-05-11 15:00:59.600000+00:00,52.2160327,21.0997205,87.9,48.1,-0.004,0.022,0.954,0,48.15309818887607,,254.06301548469986,0.0,2.0
15490,2026-05-11 15:01:00.100000+00:00,52.2159883,21.0997867,87.9,48.29,0.007,0.03,0.981,0,48.14589713492811,,260.71252828955613,0.0,2.0
15495,2026-05-11 15:01:00.600000+00:00,52.215944,21.0998525,88.0,47.97,-0.001,0.016,1.0,0,47.95456170855992,,260.5034561230631,0.0,2.0
15500,2026-05-11 15:01:01.100000+00:00,52.2158996,21.0999179,88.0,47.67,-0.005,0.022,0.933,0,47.88214955263002,,253.8927569346335,0.0,2.0
15505,2026-05-11 15:01:01.600000+00:00,52.2158551,21.0999821,88.0,47.38,-0.007,0.015,0.979,0,47.549771985987604,,247.3226863049797,0.0,2.0
15510,2026-05-11 15:01:02.100000+00:00,52.2158108,21.1000453,88.1,47.13,-0.016,0.005,0.963,0,47.10568394978894,,240.81208449422925,0.0,2.0
15515,2026-05-11 15:01:02.600000+00:00,52.2157663,21.1001075,88.0,46.88,-0.005,0.005,0.946,0,46.90584520539853,,234.32444044039994,0.0,2.0
15520,2026-05-11 15:01:03.100000+00:00,52.2157219,21.1001687,88.0,46.37,0.022,0.023,1.01,0,46.52709458597344,,227.88664056613246,0.0,2.0
15525,2026-05-11 15:01:03.600000+00:00,52.2156777,21.1002299,88.0,46.59,0.01,0.034,0.945,0,46.404896421829854,,221.46847275090252,0.0,2.0
15530,2026-05-11 15:01:04.100000+00:00,52.2156338,21.1002902,88.0,45.98,0.0,0.039,1.043,0,45.936526833002745,,215.11432123065703,0.0,2.0
15535,2026-05-11 15:01:04.600000+00:00,52.2155902,21.1003501,88.1,45.64,-0.033,0.01,0.898,0,45.62644184531912,,208.80468704733002,0.0,2.0
15540,2026-05-11 15:01:05.100000+00:00,52.2155466,21.1004091,88.0,45.4,-0.02,0.008,1.011,0,45.34342123757629,,202.5315073983014,0.0,2.0
15545,2026-05-11 15:01:05.600000+00:00,52.2155031,21.1004669,87.9,44.95,-0.03,0.027,0.926,0,44.90790840996391,,196.315228797973,0.0,2.0
15550,2026-05-11 15:01:06.100000+00:00,52.2154598,21.1005234,88.0,44.37,-0.021,0.029,1.025,0,44.38289933396397,,190.1685299698775,0.0,2.0
15555,2026-05-11 15:01:06.600000+00:00,52.2154167,21.1005793,88.0,43.84,-0.006,0.019,0.928,0,44.07425885047408,,184.06433817500374,0.0,2.0
15560,2026-05-11 15:01:07.100000+00:00,52.2153735,21.1006343,87.9,43.65,0.005,0.012,0.981,0,43.86407958667437,,177.9863579298539,0.0,2.0
15565,2026-05-11 15:01:07.600000+00:00,52.2153304,21.1006881,87.9,43.75,-0.015,0.012,0.978,0,43.44090886821735,,171.96414636038196,0.0,2.0
15570,2026-05-11 15:01:08.100000+00:00,52.2152874,21.1007415,88.0,43.47,-0.01,0.031,0.955,0,43.25826595327626,,165.9671279464994,0.0,2.0
15575,2026-05-11 15:01:08.600000+00:00,52.2152445,21.1007949,88.0,43.47,0.007,0.038,0.98,0,43.19459460856881,,159.98020154470385,0.0,2.0
15580,2026-05-11 15:01:09.100000+00:00,52.2152019,21.1008476,88.0,42.96,-0.004,0.017,0.965,0,42.79559454296465,,154.0483525144636,0.0,2.0
15585,2026-05-11 15:01:09.600000+00:00,52.2151592,21.1008997,88.0,43.07,-0.008,0.012,0.972,0,42.682567859211325,,148.13061950026628,0.0,2.0
15590,2026-05-11 15:01:10.100000+00:00,52.2151167,21.1009512,88.0,42.47,-0.003,0.032,0.978,0,42.37834321666066,,142.2547350646865,0.0,2.0
15595,2026-05-11 15:01:10.600000+00:00,52.2150744,21.1010023,88.0,42.17,-0.006,0.031,0.988,0,42.132878200663555,,136.4132119619057,0.0,2.0
15600,2026-05-11 15:01:11.100000+00:00,52.2150324,21.1010531,88.0,41.69,0.003,0.027,0.962,0,41.85229823332124,,130.61171711857594,0.0,2.0
15605,2026-05-11 15:01:11.600000+00:00,52.2149903,21.1011036,87.9,42.16,-0.021,0.013,0.964,0,41.829345460240226,,124.81296758715209,0.0,2.0
15610,2026-05-11 15:01:12.100000+00:00,52.2149495,21.1011539,87.9,41.02,-0.03,-0.003,0.963,0,40.93613919214997,,119.14447384590729,0.0,2.0
15615,2026-05-11 15:01:12.600000+00:00,52.2149091,21.101203,87.9,40.14,-0.031,-0.011,0.946,0,40.3267757124687,,113.55897163771233,0.0,2.0
15620,2026-05-11 15:01:13.100000+00:00,52.2148691,21.1012513,87.9,39.72,-0.024,0.0,1.001,0,39.83575347324211,,108.0417067251225,0.0,2.0
15625,2026-05-11 15:01:13.600000+00:00,52.2148296,21.1012989,88.0,39.15,-0.036,-0.006,0.942,0,39.30975659144629,,102.59850449035406,0.0,2.0
15630,2026-05-11 15:01:14.100000+00:00,52.2147907,21.1013465,88.0,38.66,-0.065,-0.015,0.981,0,38.924373962718775,,97.21397416398729,0.0,2.0
15635,2026-05-11 15:01:14.600000+00:00,52.2147518,21.1013934,87.9,38.5,-0.048,-0.028,0.993,0,38.71938397044559,,91.85675756004393,0.0,2.0
15640,2026-05-11 15:01:15.100000+00:00,52.214713,21.1014397,88.0,38.72,-0.041,-0.023,0.94,0,38.48058871124749,,86.53266485591863,0.0,2.0
15645,2026-05-11 15:01:15.600000+00:00,52.2146758,21.1014856,87.9,37.56,-0.041,-0.028,0.978,0,37.335518781000054,,81.37821150594526,0.0,2.0
15650,2026-05-11 15:01:16.100000+00:00,52.2146383,21.1015306,88.0,37.06,-0.045,-0.014,0.976,0,37.26419824706949,16.0,76.2299897847497,0.0,2.0
15655,2026-05-11 15:01:16.600000+00:00,52.2146011,21.1015754,87.9,36.72,-0.038,-0.038,0.961,0,37.01264164940736,16.0,71.12146087497777,0.0,2.0
15660,2026-05-11 15:01:17.100000+00:00,52.2145644,21.1016186,87.9,35.99,-0.112,-0.046,0.959,0,36.22668745338512,16.0,66.11975070081112,0.0,2.0
15665,2026-05-11 15:01:17.600000+00:00,52.2145284,21.1016583,87.9,34.93,-0.071,-0.064,0.972,0,34.78415831784744,16.0,61.306251563349974,0.0,2.0
15670,2026-05-11 15:01:18.100000+00:00,52.2144923,21.1016959,87.9,34.26,-0.059,-0.094,0.948,0,34.28555109370556,16.0,56.554469096522766,0.0,2.0
15675,2026-05-11 15:01:18.600000+00:00,52.2144563,21.1017302,87.8,33.05,-0.13,-0.077,0.98,0,33.37341825720692,16.0,51.921282273597065,0.0,2.0
15680,2026-05-11 15:01:19.100000+00:00,52.2144209,21.1017614,87.8,32.05,-0.087,-0.052,0.969,0,32.209742054795086,16.0,47.44772254030341,0.0,2.0
15685,2026-05-11 15:01:19.600000+00:00,52.2143861,21.1017918,87.8,31.27,-0.083,-0.047,0.968,0,31.6008278027448,16.0,43.058819643777404,0.0,2.0
15690,2026-05-11 15:01:20.100000+00:00,52.2143528,21.1018204,87.6,29.77,-0.084,0.033,0.984,0,30.12612598580681,16.0,38.87509936978793,0.0,2.0
15695,2026-05-11 15:01:20.600000+00:00,52.2143219,21.1018502,87.6,28.3,-0.045,0.066,0.971,0,28.734767177217957,16.0,34.886672273681455,0.0,2.0
15700,2026-05-11 15:01:21.100000+00:00,52.2142936,21.1018819,87.6,27.16,-0.043,0.091,0.964,0,27.479936828401893,16.0,31.09371969311248,0.0,2.0
15705,2026-05-11 15:01:21.600000+00:00,52.2142674,21.1019134,87.5,25.88,-0.087,0.03,0.957,0,26.052776159070568,16.0,27.522183180367044,0.0,2.0
15710,2026-05-11 15:01:22.100000+00:00,52.2142426,21.1019432,87.4,24.77,-0.081,-0.02,0.971,0,24.65576294871071,16.0,24.154844829420078,0.0,2.0
15715,2026-05-11 15:01:22.600000+00:00,52.214218,21.1019707,87.3,23.87,-0.068,-0.022,0.976,0,23.871778093643886,16.0,20.889088137067333,0.0,2.0
15720,2026-05-11 15:01:23.100000+00:00,52.2141956,21.1019975,87.2,21.76,-0.096,0.049,0.972,0,22.236003003932062,16.0,17.886882051744823,0.0,2.0
15725,2026-05-11 15:01:23.600000+00:00,52.2141755,21.1020238,87.2,20.02,-0.074,-0.001,0.985,0,20.625151937118343,16.0,15.173246584522516,0.0,2.0
15730,2026-05-11 15:01:24.100000+00:00,52.2141562,21.1020482,87.2,18.68,-0.098,0.007,0.966,0,19.54517948354373,16.0,12.644740263988105,0.0,2.0
15735,2026-05-11 15:01:24.600000+00:00,52.2141388,21.1020698,87.1,16.64,-0.139,-0.007,0.948,0,17.502188891388478,16.0,10.449778984820503,0.0,2.0
15740,2026-05-11 15:01:25.100000+00:00,52.2141235,21.1020885,87.1,14.38,-0.11,0.014,0.986,0,15.303243450208976,16.0,8.625749870186237,0.0,2.0
15745,2026-05-11 15:01:25.600000+00:00,52.2141098,21.102105,87.1,12.9,-0.127,0.006,0.967,0,13.631367348527899,16.0,7.133711769099955,0.0,2.0
15750,2026-05-11 15:01:26.100000+00:00,52.2140985,21.1021191,87.0,10.82,-0.108,0.004,0.969,0,11.387907795625676,16.0,6.083050126827429,0.0,2.0
15755,2026-05-11 15:01:26.600000+00:00,52.2140894,21.1021309,87.0,8.89,-0.154,0.026,0.951,0,9.305032136839483,16.0,5.441434697873638,0.0,2.0
15760,2026-05-11 15:01:27.100000+00:00,52.2140823,21.10214,86.9,6.58,-0.153,0.016,0.991,0,7.227559644338466,16.0,5.110218143178253,0.0,2.0
15765,2026-05-11 15:01:27.600000+00:00,52.2140779,21.1021459,86.9,3.69,-0.182,0.026,0.967,0,4.559102355102332,16.0,5.0085112263875615,0.0,2.0
15770,2026-05-11 15:01:28.100000+00:00,52.2140764,21.1021487,86.9,0.63,-0.173,0.025,0.986,0,1.8244750191762427,16.0,5.031423049873373,0.0,2.0
15775,2026-05-11 15:01:28.600000+00:00,52.2140762,21.10215,87.0,0.24,-0.025,-0.023,0.969,0,0.6574972382331661,16.0,5.0826529186837,0.0,2.0
15780,2026-05-11 15:01:29.100000+00:00,52.2140757,21.1021516,87.0,0.36,-0.021,-0.019,0.97,0,0.8810523247613178,16.0,5.129009571224778,0.0,2.0
15785,2026-05-11 15:01:29.600000+00:00,52.214075,21.1021536,87.0,0.25,-0.009,-0.021,0.976,0,1.1298635498111342,16.0,5.1852408339303455,0.0,2.0
15790,2026-05-11 15:01:30.100000+00:00,52.2140748,21.1021548,87.0,0.18,-0.015,-0.023,0.976,0,0.6100370856948492,16.0,5.235879596679953,0.0,2.0
15795,2026-05-11 15:01:30.600000+00:00,52.2140745,21.1021561,87.1,0.08,-0.011,-0.022,0.973,0,0.681433006171208,16.0,5.286162080969253,0.0,2.0
15800,2026-05-11 15:01:31.100000+00:00,52.2140742,21.1021575,87.1,0.44,-0.01,-0.021,0.975,0,0.7275444597235887,16.0,5.3431641277334405,0.0,2.0
15805,2026-05-11 15:01:31.600000+00:00,52.2140735,21.1021585,87.1,0.26,0.017,-0.033,0.975,0,0.744783797627053,16.0,5.353640463713796,0.0,2.0
15810,2026-05-11 15:01:32.100000+00:00,52.2140723,21.1021607,87.2,1.34,0.031,-0.043,0.96,0,1.4448661661119768,16.0,5.403982745100251,0.0,2.0
15815,2026-05-11 15:01:32.600000+00:00,52.2140705,21.1021636,87.3,1.85,0.036,-0.036,0.976,0,2.02495055368318,16.0,5.4687469553745585,0.0,2.0
15820,2026-05-11 15:01:33.100000+00:00,52.2140675,21.1021677,87.2,3.55,0.041,-0.037,0.977,0,3.132679003313026,16.0,5.561304141763721,0.0,2.0
15825,2026-05-11 15:01:33.600000+00:00,52.214064,21.1021731,87.2,3.92,0.036,-0.031,0.972,0,3.85598161532263,16.0,5.748805445739728,0.0,2.0
15830,2026-05-11 15:01:34.100000+00:00,52.2140597,21.1021795,87.2,4.83,0.022,-0.028,0.966,0,4.659147306598108,16.0,6.021064964113294,0.0,2.0
15835,2026-05-11 15:01:34.600000+00:00,52.2140551,21.1021872,87.4,5.37,0.024,-0.028,0.979,0,5.275393675223789,16.0,6.429891140965153,0.0,2.0
15840,2026-05-11 15:01:35.100000+00:00,52.2140493,21.1021953,87.4,6.5,0.062,-0.017,0.975,0,6.111449668838008,16.0,6.911378780215041,0.0,2.0
15845,2026-05-11 15:01:35.600000+00:00,52.2140421,21.1022074,87.4,8.86,0.092,-0.025,0.97,0,8.273952968532642,16.0,7.73817301611693,0.0,2.0
15850,2026-05-11 15:01:36.100000+00:00,52.2140328,21.1022228,87.4,11.36,0.094,-0.047,0.97,0,10.606835157102259,16.0,8.897129880868624,0.0,2.0
15855,2026-05-11 15:01:36.600000+00:00,52.2140212,21.1022415,87.4,13.75,0.104,-0.088,0.956,0,13.05351740685117,16.0,10.420764860153747,0.0,2.0
15860,2026-05-11 15:01:37.100000+00:00,52.2140069,21.1022641,87.4,16.26,0.119,-0.068,0.991,0,15.936606495042343,16.0,12.377727005310883,0.0,2.0
15865,2026-05-11 15:01:37.600000+00:00,52.2139906,21.1022916,87.5,19.34,0.13,-0.062,0.949,0,18.76899001022984,16.0,14.805070936575106,0.0,2.0
15870,2026-05-11 15:01:38.100000+00:00,52.2139719,21.1023222,87.5,21.58,0.096,-0.076,0.967,0,21.200383128282397,16.0,17.595804177078858,0.0,2.0
15875,2026-05-11 15:01:38.600000+00:00,52.2139521,21.1023543,87.5,22.78,0.08,-0.062,0.963,0,22.343515266074586,16.0,20.57980313083209,0.0,2.0
15880,2026-05-11 15:01:39.100000+00:00,52.2139302,21.1023854,87.2,24.19,0.051,-0.106,0.961,0,23.24122224074902,16.0,23.66334639225729,0.0,2.0
15885,2026-05-11 15:01:39.600000+00:00,52.2139064,21.1024194,87.0,25.84,0.055,-0.113,0.97,0,25.322687497160302,16.0,27.06390406847366,0.0,2.0
15890,2026-05-11 15:01:40.100000+00:00,52.21388,21.1024545,87.1,27.77,0.011,-0.148,0.956,0,27.26147634940443,16.0,30.72393506225183,0.0,2.0
15895,2026-05-11 15:01:40.600000+00:00,52.2138513,21.1024893,87.0,29.4,-0.014,-0.134,0.973,0,28.62467504500241,16.0,34.55495546185137,0.0,2.0
15900,2026-05-11 15:01:41.100000+00:00,52.2138212,21.1025258,87.1,30.59,0.106,-0.057,0.966,0,30.02172126429217,16.0,38.60441816729198,0.0,2.0
15905,2026-05-11 15:01:41.600000+00:00,52.21379,21.1025637,87.1,31.34,0.072,-0.028,0.97,0,31.138220947672544,16.0,42.82959477221784,0.0,2.0
15910,2026-05-11 15:01:42.100000+00:00,52.2137578,21.1026029,87.2,32.58,0.041,-0.049,0.974,0,32.16123702200651,16.0,47.2133750891134,0.0,2.0
15915,2026-05-11 15:01:42.600000+00:00,52.2137246,21.1026435,87.3,33.53,0.047,-0.041,0.959,0,33.213678272664254,16.0,51.757174463475735,0.0,2.0
15920,2026-05-11 15:01:43.100000+00:00,52.2136908,21.102685,87.4,34.42,0.009,-0.057,0.956,0,33.86290399114692,16.0,56.402724394169276,0.0,2.0
15925,2026-05-11 15:01:43.600000+00:00,52.213656,21.1027277,87.5,35.09,0.048,-0.03,0.984,0,34.85657501982861,16.0,61.19358132373282,0.0,2.0
15930,2026-05-11 15:01:44.100000+00:00,52.2136202,21.1027714,87.6,36.28,0.031,-0.054,0.957,0,35.791402860115106,16.0,66.1189626641541,0.0,2.0
15935,2026-05-11 15:01:44.600000+00:00,52.2135836,21.1028162,87.7,36.85,0.053,-0.034,0.983,0,36.62752793746559,16.0,71.16678882190256,0.0,2.0
